AREA,AREA_TITLE,AREA_TYPE,OCC_CODE,OCC_TITLE,O_GROUP,A_MEAN,A_MEDIAN,A_PCT25,A_PCT75,TOT_EMP
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-3031,Driver/Sales Workers,detailed,41240,41040,30670,47820,4570
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,55430,50710,45760,62740,26380
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-3033,Light Truck Drivers,detailed,48210,41540,38390,49790,20760
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-3051,"Bus Drivers, School",detailed,40460,38050,37860,44770,2800
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-3052,"Bus Drivers, Transit and Intercity",detailed,50460,46640,40020,63080,2390
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-3053,Shuttle Drivers and Chauffeurs,detailed,36050,34120,30940,36360,4790
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-3054,Taxi Drivers,detailed,28520,27360,27280,27370,780
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-3099,"Motor Vehicle Operators, All Other",detailed,36570,32370,28960,40560,680
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-5011,Sailors and Marine Oilers,detailed,49550,46010,37620,61440,1070
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,78480,65650,48900,102750,1360
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-5031,Ship Engineers,detailed,105760,108650,71320,128270,370
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-6011,Bridge and Lock Tenders,detailed,41780,38360,38360,42470,60
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-6021,Parking Attendants,detailed,30200,29590,27360,31930,7510
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-6031,Automotive and Watercraft Service Attendants,detailed,37210,35470,31200,38980,1260
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-6032,Aircraft Service Attendants,detailed,43470,41170,37850,44590,1260
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-6041,Traffic Technicians,detailed,57990,64890,40560,68960,80
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-6051,Transportation Inspectors,detailed,94910,85080,63810,134470,860
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-6061,Passenger Attendants,detailed,37360,40330,30520,40580,890
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-6099,"Transportation Workers, All Other",detailed,45970,45240,34320,47940,180
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-7011,Conveyor Operators and Tenders,detailed,39300,37500,37500,39940,300
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-7021,Crane and Tower Operators,detailed,75750,79440,60860,85260,720
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-7051,Industrial Truck and Tractor Operators,detailed,52110,46950,38930,61810,7850
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-7061,Cleaners of Vehicles and Equipment,detailed,35260,34160,29120,37450,7000
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,39400,37290,33960,44750,49710
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-7063,Machine Feeders and Offbearers,detailed,37120,36250,31760,37980,150
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-7064,"Packers and Packagers, Hand",detailed,30950,27140,26630,33320,11160
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-7065,Stockers and Order Fillers,detailed,37140,36180,31670,38410,50600
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-7072,"Pump Operators, Except Wellhead Pumpers",detailed,61550,61670,53970,73380,130
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-7081,Refuse and Recyclable Material Collectors,detailed,49790,48220,39420,58070,2530
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,53-7199,"Material Moving Workers, All Other",detailed,40110,36900,33170,46070,260
33140,"Michigan City-La Porte, IN",4,00-0000,All Occupations,total,52570,44190,34230,60980,41240
33140,"Michigan City-La Porte, IN",4,11-0000,Management Occupations,major,113570,98040,71990,133030,1890
33140,"Michigan City-La Porte, IN",4,11-1011,Chief Executives,detailed,273800,149220,124990,#,30
33140,"Michigan City-La Porte, IN",4,11-1021,General and Operations Managers,detailed,122010,99540,72400,157390,580
33140,"Michigan City-La Porte, IN",4,11-2022,Sales Managers,detailed,122570,115220,76250,154810,140
33140,"Michigan City-La Porte, IN",4,11-3012,Administrative Services Managers,detailed,109630,97980,79050,127070,50
33140,"Michigan City-La Porte, IN",4,11-3013,Facilities Managers,detailed,98680,95370,65000,125490,50
33140,"Michigan City-La Porte, IN",4,11-3021,Computer and Information Systems Managers,detailed,133060,124090,106360,161160,50
33140,"Michigan City-La Porte, IN",4,11-3031,Financial Managers,detailed,122870,114660,84340,153830,90
33140,"Michigan City-La Porte, IN",4,11-3051,Industrial Production Managers,detailed,115510,104870,92170,129820,120
33140,"Michigan City-La Porte, IN",4,11-3071,"Transportation, Storage, and Distribution Managers",detailed,108720,99460,81170,125390,40
33140,"Michigan City-La Porte, IN",4,11-3121,Human Resources Managers,detailed,134940,125650,100570,147440,30
33140,"Michigan City-La Porte, IN",4,11-9021,Construction Managers,detailed,103930,94780,68410,120320,70
33140,"Michigan City-La Porte, IN",4,11-9032,"Education Administrators, Kindergarten through Secondary",detailed,94880,97830,78940,102700,110
33140,"Michigan City-La Porte, IN",4,11-9041,Architectural and Engineering Managers,detailed,129440,124540,105820,148130,70
33140,"Michigan City-La Porte, IN",4,11-9051,Food Service Managers,detailed,65390,61590,49910,75780,60
33140,"Michigan City-La Porte, IN",4,11-9111,Medical and Health Services Managers,detailed,115750,96900,78030,126680,130
33140,"Michigan City-La Porte, IN",4,11-9141,"Property, Real Estate, and Community Association Managers",detailed,59960,48730,45910,61720,50
33140,"Michigan City-La Porte, IN",4,11-9199,"Managers, All Other",detailed,76350,69320,57710,92490,70
33140,"Michigan City-La Porte, IN",4,13-0000,Business and Financial Operations Occupations,major,71990,65110,51690,85100,1310
33140,"Michigan City-La Porte, IN",4,13-1020,Buyers and Purchasing Agents,detailed,68270,63270,52750,80730,160
33140,"Michigan City-La Porte, IN",4,13-1051,Cost Estimators,detailed,70250,66190,56750,87450,60
33140,"Michigan City-La Porte, IN",4,13-1071,Human Resources Specialists,detailed,66270,62150,49050,78820,180
33140,"Michigan City-La Porte, IN",4,13-1082,Project Management Specialists,detailed,88110,83370,61570,103610,70
33140,"Michigan City-La Porte, IN",4,13-1111,Management Analysts,detailed,84250,69110,57250,103560,40
33140,"Michigan City-La Porte, IN",4,13-1151,Training and Development Specialists,detailed,63380,60590,45600,79420,60
33140,"Michigan City-La Porte, IN",4,13-1161,Market Research Analysts and Marketing Specialists,detailed,62910,59750,45290,74450,120
33140,"Michigan City-La Porte, IN",4,13-2011,Accountants and Auditors,detailed,77800,72690,59170,96930,280
33140,"Michigan City-La Porte, IN",4,13-2052,Personal Financial Advisors,detailed,89190,73970,51330,100060,40
33140,"Michigan City-La Porte, IN",4,13-2072,Loan Officers,detailed,71710,58590,47590,85240,60
33140,"Michigan City-La Porte, IN",4,15-0000,Computer and Mathematical Occupations,major,79910,74980,58510,95740,360
33140,"Michigan City-La Porte, IN",4,15-1211,Computer Systems Analysts,detailed,95520,81260,64540,103900,50
33140,"Michigan City-La Porte, IN",4,15-1231,Computer Network Support Specialists,detailed,78630,76530,59140,97710,50
33140,"Michigan City-La Porte, IN",4,15-1232,Computer User Support Specialists,detailed,53260,49800,44150,60980,90
33140,"Michigan City-La Porte, IN",4,15-1244,Network and Computer Systems Administrators,detailed,82670,76020,68260,94530,40
33140,"Michigan City-La Porte, IN",4,15-1252,Software Developers,detailed,100160,95110,78890,121310,50
33140,"Michigan City-La Porte, IN",4,17-0000,Architecture and Engineering Occupations,major,82800,77830,62620,98900,590
33140,"Michigan City-La Porte, IN",4,17-2051,Civil Engineers,detailed,86690,77800,64590,100800,90
33140,"Michigan City-La Porte, IN",4,17-2071,Electrical Engineers,detailed,93210,93190,74930,108160,60
33140,"Michigan City-La Porte, IN",4,17-2112,Industrial Engineers,detailed,91760,86760,74910,105330,140
33140,"Michigan City-La Porte, IN",4,17-2141,Mechanical Engineers,detailed,86950,78550,68780,97550,120
33140,"Michigan City-La Porte, IN",4,19-0000,"Life, Physical, and Social Science Occupations",major,72070,70660,55050,84530,190
33140,"Michigan City-La Porte, IN",4,19-5011,Occupational Health and Safety Specialists,detailed,77890,76560,61460,95900,50
33140,"Michigan City-La Porte, IN",4,21-0000,Community and Social Service Occupations,major,52710,49740,43010,60500,580
33140,"Michigan City-La Porte, IN",4,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,51140,46260,44180,59150,140
33140,"Michigan City-La Porte, IN",4,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,55620,55580,44820,62490,100
33140,"Michigan City-La Porte, IN",4,21-1021,"Child, Family, and School Social Workers",detailed,49860,48730,43010,54070,110
33140,"Michigan City-La Porte, IN",4,21-1022,Healthcare Social Workers,detailed,69220,73840,57660,77820,50
33140,"Michigan City-La Porte, IN",4,21-1093,Social and Human Service Assistants,detailed,41970,39980,36130,47060,70
33140,"Michigan City-La Porte, IN",4,23-0000,Legal Occupations,major,94790,61170,45320,130160,130
33140,"Michigan City-La Porte, IN",4,23-1011,Lawyers,detailed,123210,101210,61440,157580,70
33140,"Michigan City-La Porte, IN",4,23-2011,Paralegals and Legal Assistants,detailed,44640,42650,37090,47680,40
33140,"Michigan City-La Porte, IN",4,25-0000,Educational Instruction and Library Occupations,major,54360,49670,36030,63520,2120
33140,"Michigan City-La Porte, IN",4,25-2011,"Preschool Teachers, Except Special Education",detailed,33450,29380,28120,37340,40
33140,"Michigan City-La Porte, IN",4,25-2012,"Kindergarten Teachers, Except Special Education",detailed,58020,57760,47710,61550,30
33140,"Michigan City-La Porte, IN",4,25-2021,"Elementary School Teachers, Except Special Education",detailed,57680,58320,48500,61270,440
33140,"Michigan City-La Porte, IN",4,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,62780,58980,48360,73620,280
33140,"Michigan City-La Porte, IN",4,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,64550,59370,49670,76680,400
33140,"Michigan City-La Porte, IN",4,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,56760,56280,47030,65690,60
33140,"Michigan City-La Porte, IN",4,25-2058,"Special Education Teachers, Secondary School",detailed,58560,58970,48750,61970,30
33140,"Michigan City-La Porte, IN",4,25-3031,"Substitute Teachers, Short-Term",detailed,39200,33140,30260,43430,180
33140,"Michigan City-La Porte, IN",4,25-4022,Librarians and Media Collections Specialists,detailed,52610,45390,33270,78080,30
33140,"Michigan City-La Porte, IN",4,25-4031,Library Technicians,detailed,37680,35140,29030,46520,30
33140,"Michigan City-La Porte, IN",4,25-9031,Instructional Coordinators,detailed,68570,71780,59990,79050,30
33140,"Michigan City-La Porte, IN",4,25-9045,"Teaching Assistants, Except Postsecondary",detailed,30150,28990,27140,33880,350
33140,"Michigan City-La Porte, IN",4,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,49780,45460,34590,59080,260
33140,"Michigan City-La Porte, IN",4,27-1024,Graphic Designers,detailed,51730,50790,38070,60210,40
33140,"Michigan City-La Porte, IN",4,27-1026,Merchandise Displayers and Window Trimmers,detailed,39310,35380,32240,35730,40
33140,"Michigan City-La Porte, IN",4,27-2022,Coaches and Scouts,detailed,36770,31280,27780,37920,40
33140,"Michigan City-La Porte, IN",4,27-3031,Public Relations Specialists,detailed,58780,51930,45030,63590,50
33140,"Michigan City-La Porte, IN",4,29-0000,Healthcare Practitioners and Technical Occupations,major,88770,76010,56660,96540,2410
33140,"Michigan City-La Porte, IN",4,29-1051,Pharmacists,detailed,131780,133360,129010,153690,60
33140,"Michigan City-La Porte, IN",4,29-1141,Registered Nurses,detailed,79330,79470,75860,94130,830
33140,"Michigan City-La Porte, IN",4,29-1171,Nurse Practitioners,detailed,117200,124020,104130,128000,90
33140,"Michigan City-La Porte, IN",4,29-1229,"Physicians, All Other",detailed,290840,#,172460,#,40
33140,"Michigan City-La Porte, IN",4,29-1292,Dental Hygienists,detailed,83880,86600,78890,94140,50
33140,"Michigan City-La Porte, IN",4,29-2052,Pharmacy Technicians,detailed,42170,40890,36310,47050,140
33140,"Michigan City-La Porte, IN",4,29-2053,Psychiatric Technicians,detailed,48760,46480,39680,60860,50
33140,"Michigan City-La Porte, IN",4,29-2055,Surgical Technologists,detailed,58800,60240,59700,61980,40
33140,"Michigan City-La Porte, IN",4,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,60810,61100,53900,70320,160
33140,"Michigan City-La Porte, IN",4,29-2081,"Opticians, Dispensing",detailed,39080,37620,37130,38100,40
33140,"Michigan City-La Porte, IN",4,29-2099,"Health Technologists and Technicians, All Other",detailed,48000,40190,36900,49710,40
33140,"Michigan City-La Porte, IN",4,31-0000,Healthcare Support Occupations,major,37070,35500,31810,39350,1580
33140,"Michigan City-La Porte, IN",4,31-1120,Home Health and Personal Care Aides,detailed,33530,33080,30520,35430,720
33140,"Michigan City-La Porte, IN",4,31-1131,Nursing Assistants,detailed,37660,36860,35370,42170,340
33140,"Michigan City-La Porte, IN",4,31-9091,Dental Assistants,detailed,47790,47080,45640,50410,70
33140,"Michigan City-La Porte, IN",4,31-9092,Medical Assistants,detailed,40780,39600,36310,44790,260
33140,"Michigan City-La Porte, IN",4,33-0000,Protective Service Occupations,major,52160,46310,44180,58870,1610
33140,"Michigan City-La Porte, IN",4,33-1012,First-Line Supervisors of Police and Detectives,detailed,79670,74300,72410,74300,50
33140,"Michigan City-La Porte, IN",4,33-2011,Firefighters,detailed,56700,58660,46690,62170,170
33140,"Michigan City-La Porte, IN",4,33-3021,Detectives and Criminal Investigators,detailed,61140,64430,55370,65040,40
33140,"Michigan City-La Porte, IN",4,33-3051,Police and Sheriff's Patrol Officers,detailed,66040,64740,58520,70880,200
33140,"Michigan City-La Porte, IN",4,33-9032,Security Guards,detailed,38490,33680,30800,40160,140
33140,"Michigan City-La Porte, IN",4,35-0000,Food Preparation and Serving Related Occupations,major,30250,28430,23100,35370,4350
33140,"Michigan City-La Porte, IN",4,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,41500,38190,34490,47910,410
33140,"Michigan City-La Porte, IN",4,35-2011,"Cooks, Fast Food",detailed,28480,28580,24120,31610,120
33140,"Michigan City-La Porte, IN",4,35-2012,"Cooks, Institution and Cafeteria",detailed,34390,35320,29740,38130,130
33140,"Michigan City-La Porte, IN",4,35-2014,"Cooks, Restaurant",detailed,32950,34310,28440,36320,460
33140,"Michigan City-La Porte, IN",4,35-2015,"Cooks, Short Order",detailed,28410,30730,20780,34440,40
33140,"Michigan City-La Porte, IN",4,35-2021,Food Preparation Workers,detailed,30680,28270,26330,36740,270
33140,"Michigan City-La Porte, IN",4,35-3011,Bartenders,detailed,25170,21430,18730,27980,290
33140,"Michigan City-La Porte, IN",4,35-3023,Fast Food and Counter Workers,detailed,27370,27550,23040,29520,1370
33140,"Michigan City-La Porte, IN",4,35-3031,Waiters and Waitresses,detailed,30040,27410,18010,37430,730
33140,"Michigan City-La Porte, IN",4,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,26650,27900,21740,30230,160
33140,"Michigan City-La Porte, IN",4,35-9021,Dishwashers,detailed,28250,28400,24370,30490,110
33140,"Michigan City-La Porte, IN",4,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,26930,26280,23440,29090,160
33140,"Michigan City-La Porte, IN",4,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,36290,35250,30130,39170,1140
33140,"Michigan City-La Porte, IN",4,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,43380,42780,36540,48800,40
33140,"Michigan City-La Porte, IN",4,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,34640,34560,30180,37870,570
33140,"Michigan City-La Porte, IN",4,37-2012,Maids and Housekeeping Cleaners,detailed,31060,30180,28780,34090,170
33140,"Michigan City-La Porte, IN",4,37-3011,Landscaping and Groundskeeping Workers,detailed,37660,35960,32940,44790,300
33140,"Michigan City-La Porte, IN",4,39-0000,Personal Care and Service Occupations,major,35860,33520,27090,40530,750
33140,"Michigan City-La Porte, IN",4,39-1022,First-Line Supervisors of Personal Service Workers,detailed,52820,48340,42590,60870,30
33140,"Michigan City-La Porte, IN",4,39-2021,Animal Caretakers,detailed,29550,27920,23460,29940,120
33140,"Michigan City-La Porte, IN",4,39-3091,Amusement and Recreation Attendants,detailed,26930,27090,21010,34070,60
33140,"Michigan City-La Porte, IN",4,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,34610,35370,27800,41600,100
33140,"Michigan City-La Porte, IN",4,39-9011,Childcare Workers,detailed,27250,27490,21770,29400,70
33140,"Michigan City-La Porte, IN",4,39-9032,Recreation Workers,detailed,35520,34320,34190,35950,140
33140,"Michigan City-La Porte, IN",4,39-9041,Residential Advisors,detailed,37130,36590,28020,39690,40
33140,"Michigan City-La Porte, IN",4,41-0000,Sales and Related Occupations,major,42780,32470,27290,46950,4170
33140,"Michigan City-La Porte, IN",4,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,45800,41860,35320,54750,390
33140,"Michigan City-La Porte, IN",4,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,82140,74130,66480,81940,40
33140,"Michigan City-La Porte, IN",4,41-2011,Cashiers,detailed,27840,27800,22910,31030,1080
33140,"Michigan City-La Porte, IN",4,41-2021,Counter and Rental Clerks,detailed,38590,37370,28100,46270,80
33140,"Michigan City-La Porte, IN",4,41-2022,Parts Salespersons,detailed,39920,36860,28190,45580,120
